1.0,11.87123,6.33148,0.004,0.026000000000000002,0.0,0.1,55.99009201526642
2.0,11.85293,6.3133,0.008,0.032,1.0,0.1,9.439655256271363
201.0,10.93714,5.29868,0.0,0.02,5.0,0.1,98.11842463016511
401.0,10.824069999999999,5.2967900000000006,0.004,0.026000000000000002,5.0,0.1,214.34517960548402
601.0,10.71438,5.29598,0.006,0.03,5.0,0.1,314.2004590272904
601.0,10.71059,5.29219,0.01,0.036000000000000004,5.0,0.1,298.5322816371918
601.0,10.714739999999999,5.29661,0.01,0.042,5.0,0.1,315.37477905750274
602.0,10.7086,5.2918199999999995,0.01,0.04,4.0,0.1,362.3126516819
802.0,10.605360000000001,5.29521,0.006,0.04,2.0,0.1,417.52992804050444
802.0,10.60672,5.2965599999999995,0.006,0.04,2.0,0.1,463.8271129846572
1002.0,10.5047,5.29973,0.006,0.024,5.0,0.1,515.9108302116393
1002.0,10.503169999999999,5.29994,0.006,0.027999999999999997,5.0,0.1,519.5227928638459
1201.0,10.40172,5.298830000000001,0.002,0.027999999999999997,5.0,0.1,617.6510481119157
1401.0,10.28423,5.28233,0.002,0.032,6.0,0.1,724.6027747392654
1401.0,10.2872,5.2853,0.008,0.027999999999999997,6.0,0.1,771.0748465776444
1400.0,10.30457,5.302630000000001,0.012,0.04,7.0,0.1,708.0654818058014
1401.0,10.269810000000001,5.267919999999999,0.008,0.044000000000000004,5.0,0.1,708.2799443721772
1402.0,10.29341,5.29195,0.004,0.05,5.0,0.1,725.9546593666076
1601.0,10.150210000000001,5.24544,0.004,0.046,4.0,0.1,870.5122863292694
1601.0,10.1304,5.225630000000001,0.018000000000000002,0.052000000000000005,4.0,0.1,823.6530479192735
1602.0,10.130180000000001,5.226380000000001,0.008,0.038,5.0,0.1,808.4995720624923
1801.0,10.00619,5.19805,0.008,0.042,5.0,0.1,970.4497492790223
1801.0,9.97897,5.17082,0.022000000000000002,0.062,5.0,0.1,924.1515395164492
1802.0,10.00315,5.19515,0.012,0.07200000000000001,5.0,0.1,908.0188460111617
2001.0,9.91178,5.19744,0.01,0.036000000000000004,7.0,0.1,1005.8455132484436
2001.0,9.91306,5.19876,0.018000000000000002,0.076,5.0,0.1,1006.4885333776474
2002.0,9.82876,5.11465,0.013999999999999999,0.06,4.0,0.1,1023.3863787174223
2201.0,9.74465,5.12246,0.018000000000000002,0.064,6.0,0.1,1171.5619221925735
2201.0,9.728660000000001,5.10647,0.018000000000000002,0.086,5.0,0.1,1125.4640476942063
2202.0,9.735,5.1132,0.016,0.078,4.0,0.1,1109.8356418848039
2602.0,9.47482,5.03262,0.018000000000000002,0.078,7.0,0.1,1311.9535747289658
2801.0,9.354610000000001,4.99771,0.027999999999999997,0.096,5.0,0.1,1429.1694447040559
2802.0,9.3401,4.98321,0.03,0.11800000000000001,5.0,0.1,1475.4798793315886
2801.0,9.3526,4.99547,0.018000000000000002,0.092,8.0,0.1,1428.3186739683151
2801.0,9.397969999999999,5.0410699999999995,0.032,0.1,6.0,0.1,1412.9718784332276
3002.0,9.293510000000001,5.02168,0.024,0.08199999999999999,5.0,0.1,1513.4483563899994
3002.0,9.28537,5.0138300000000005,0.03,0.11,2.0,0.1,1531.0577866315841
3202.0,9.17234,4.98273,0.024,0.11,4.0,0.1,1676.0170402765273
3802.0,8.72742,4.773680000000001,0.036000000000000004,0.11800000000000001,5.0,0.1,1934.2142518043522
3802.0,8.840010000000001,4.8861,0.036000000000000004,0.128,5.0,0.1,1917.6699119567875
4002.0,8.71296,4.83407,0.06,0.16,5.0,0.1,2036.8354770898823
4002.0,8.72782,4.84889,0.036000000000000004,0.15,5.0,0.1,2036.0565942764283
4000.0,8.616019999999999,4.7508,0.048,0.16399999999999998,5.0,0.1,2042.2802210569378
4201.0,8.58205,4.77574,0.052000000000000005,0.18600000000000003,4.0,0.1,2139.2910409927363
4202.0,8.555489999999999,4.750319999999999,0.052000000000000005,0.158,5.0,0.1,2140.8061073541644
4402.0,8.509780000000001,4.77604,0.057999999999999996,0.16399999999999998,8.0,0.1,2287.884022665024
4402.0,8.41123,4.67749,0.046,0.168,6.0,0.1,2226.3502940654757
4601.0,8.350060000000001,4.68567,0.054000000000000006,0.174,5.0,0.1,2322.885630655289
4602.0,8.24207,4.57785,0.055999999999999994,0.17,4.0,0.1,2339.4884209871293
5001.0,8.22591,4.69722,0.048,0.17,5.0,0.1,2533.772043800354
5201.0,8.004589999999999,4.5410900000000005,0.064,0.198,4.0,0.1,2697.394034814835
5201.0,8.0149,4.55141,0.07200000000000001,0.212,4.0,0.1,2651.440711426735
5201.0,8.02877,4.565169999999999,0.076,0.21,8.0,0.1,2634.81522231102
5202.0,7.9691600000000005,4.50568,0.076,0.226,7.0,0.1,2635.071282935143
5401.0,7.92893,4.52904,0.054000000000000006,0.20600000000000002,6.0,0.1,2750.8708012819293
5401.0,7.96033,4.56044,0.06,0.21,4.0,0.1,2750.765656757355
5601.0,7.90128,4.563969999999999,0.054000000000000006,0.21,4.0,0.1,2849.254197692871
5801.0,7.65575,4.37924,0.08,0.244,5.0,0.1,2937.7644091129305
5802.0,7.750030000000001,4.47369,0.076,0.22,5.0,0.1,2954.47672970295
6002.0,7.5569,4.33966,0.096,0.262,6.0,0.1,3059.297973418236
6002.0,7.626239999999999,4.409,0.08800000000000001,0.254,5.0,0.1,3058.361207199097
6201.0,7.538360000000001,4.37903,0.086,0.264,4.0,0.1,3166.856444478035
6201.0,7.55385,4.3945099999999995,0.07,0.26,6.0,0.1,3151.749142956734
6402.0,7.33639,4.23374,0.10800000000000001,0.278,4.0,0.1,3265.3332324028015
6401.0,7.401860000000001,4.29897,0.08800000000000001,0.252,5.0,0.1,3265.5174649715423
6601.0,7.5566,4.50932,0.09,0.276,5.0,0.1,3365.241565060616
6802.0,7.29047,4.29648,0.09,0.28600000000000003,5.0,0.1,3514.708325242996
6802.0,7.264939999999999,4.2708,0.096,0.26,6.0,0.1,3451.9631209373474
6802.0,7.329460000000001,4.33531,0.106,0.292,6.0,0.1,3468.531958150864
7001.0,7.243589999999999,4.3027,0.10400000000000001,0.272,5.0,0.1,3566.537855100632
7002.0,7.223889999999999,4.28324,0.10400000000000001,0.268,3.0,0.1,3566.9748094797137
7201.0,7.06796,4.17826,0.102,0.292,5.0,0.1,3653.841217303276
7200.0,6.97998,4.09152,0.132,0.336,6.0,0.1,3720.5635414838785
7401.0,6.8633,4.02444,0.14800000000000002,0.358,5.0,0.1,3774.273703479767
7602.0,6.89651,4.10765,0.114,0.332,5.0,0.1,3889.599796485901
7602.0,6.91367,4.12481,0.132,0.33799999999999997,5.0,0.1,3890.0291097879413
7801.0,6.77222,4.03086,0.14800000000000002,0.35600000000000004,4.0,0.1,4007.975112462044
7801.0,6.70835,3.96699,0.122,0.344,6.0,0.1,3991.3054048776626
7801.0,6.827039999999999,4.0856900000000005,0.134,0.354,6.0,0.1,3991.923992443086
8002.0,6.65147,3.95634,0.14800000000000002,0.376,5.0,0.01,4107.824781346321
8001.0,6.663889999999999,3.96849,0.14,0.348,5.0,0.01,4091.8887478351594
8202.0,6.63316,3.9468099999999997,0.14,0.364,5.0,0.01,4210.409343194961
8202.0,6.6669,3.9805599999999997,0.16,0.35200000000000004,5.0,0.01,4257.661150789262
8401.0,6.53854,3.8571699999999995,0.17600000000000002,0.382,2.0,0.01,4312.4824221611025
8601.0,6.39234,3.71601,0.198,0.424,4.0,0.01,4417.491872406006
8601.0,6.4494,3.77305,0.14800000000000002,0.37,6.0,0.01,4401.214599251746
9001.0,6.49622,3.82995,0.162,0.392,4.0,0.01,4618.67359199524
9002.0,6.4192599999999995,3.75306,0.16399999999999998,0.40399999999999997,4.0,0.01,4603.2092766523365
9202.0,6.42097,3.75981,0.188,0.41,5.0,0.01,4722.999674606323
9202.0,6.4000900000000005,3.73892,0.17600000000000002,0.396,5.0,0.01,4769.391464066505
9202.0,6.41905,3.75788,0.198,0.426,5.0,0.01,4722.180847477913
9402.0,6.32681,3.67066,0.192,0.43799999999999994,5.0,0.01,4820.855993986131
9402.0,6.43191,3.7757699999999996,0.188,0.424,5.0,0.01,4820.871646714209
9602.0,6.340319999999999,3.6892099999999997,0.168,0.418,5.0,0.01,4944.838029742241
9602.0,6.342630000000001,3.6915,0.198,0.434,6.0,0.01,4929.115583324433
9801.0,6.33317,3.6871,0.18600000000000003,0.396,5.0,0.01,5063.436140084266
9801.0,6.31768,3.67161,0.18,0.426,5.0,0.01,5047.310399508476
9802.0,6.20601,3.5600300000000002,0.218,0.45799999999999996,4.0,0.01,5111.549227309228
10001.0,6.256390000000001,3.6153199999999996,0.16399999999999998,0.43200000000000005,5.0,0.01,5165.143402862549
10002.0,6.3692,3.7281699999999995,0.19,0.43,5.0,0.01,5150.138101029395
10201.0,6.26185,3.62583,0.188,0.43,5.0,0.01,5291.243465781213
10201.0,6.3012,3.6651599999999998,0.198,0.452,5.0,0.01,5291.9675536394125
10401.0,6.20447,3.5733800000000002,0.2,0.434,5.0,0.01,5392.280343461036
10401.0,6.3625,3.73141,0.17600000000000002,0.424,5.0,0.01,5376.389398097992
10402.0,6.13242,3.5013900000000002,0.184,0.446,3.0,0.01,5440.0964637994775
10602.0,6.23689,3.61079,0.198,0.424,5.0,0.01,5493.763250184058
10602.0,6.2737300000000005,3.64762,0.182,0.41,6.0,0.01,5493.717708420752
10600.0,6.27182,3.6465099999999997,0.20199999999999999,0.436,5.0,0.01,5540.604446983338
10600.0,6.20052,3.57522,0.19,0.484,7.0,0.01,5540.572945189475
10801.0,6.25929,3.6381099999999997,0.174,0.428,5.0,0.01,5607.58695230484
10801.0,6.14935,3.52817,0.21,0.452,5.0,0.01,5671.098188853265
10801.0,6.08254,3.46136,0.222,0.45399999999999996,5.0,0.01,5625.072402262688
10802.0,6.3101199999999995,3.68896,0.18600000000000003,0.406,5.0,0.01,5624.812360811234
11201.0,6.20958,3.5982199999999995,0.21600000000000003,0.46799999999999997,4.0,0.01,5834.900742745399
11202.0,6.21084,3.59951,0.19,0.42,5.0,0.01,5820.889101934433
11401.0,6.20721,3.6008,0.212,0.45,5.0,0.01,5932.024524879455
11402.0,6.15008,3.54368,0.204,0.436,5.0,0.01,5995.419556546212
11400.0,6.198180000000001,3.59246,0.20600000000000002,0.428,6.0,0.01,5982.238269925117
11801.0,6.11905,3.5224,0.218,0.462,5.0,0.01,6208.102970981598
11802.0,6.194369999999999,3.59774,0.18,0.414,4.0,0.01,6208.729455399514
11800.0,6.120340000000001,3.52472,0.20199999999999999,0.45799999999999996,8.0,0.01,6238.421387743951
12002.0,6.087280000000001,3.49551,0.214,0.48,4.0,0.01,6323.967534184455
12002.0,6.023630000000001,3.43186,0.21600000000000003,0.46,6.0,0.01,6326.425500440598
12201.0,6.1502099999999995,3.5632699999999997,0.2,0.45,7.0,0.01,6437.155109024048
12201.0,6.0194,3.43247,0.204,0.47200000000000003,5.0,0.01,6453.331256246567
12201.0,6.1792300000000004,3.59235,0.198,0.46799999999999997,5.0,0.01,6501.223423218727
12402.0,6.06685,3.48475,0.23600000000000002,0.474,7.0,0.01,6538.7060354948035
12402.0,5.97623,3.39414,0.214,0.45,7.0,0.01,6539.432215905191
12602.0,6.11984,3.5425199999999997,0.22399999999999998,0.43799999999999994,5.0,0.01,6662.203188800812
12602.0,6.08824,3.5109,0.21600000000000003,0.44799999999999995,5.0,0.01,6645.383006072046
12801.0,6.0207,3.44814,0.222,0.5,6.0,0.01,6758.01238167286
12801.0,6.22046,3.64793,0.198,0.434,5.0,0.01,6775.028883218765
12802.0,6.0349,3.4623699999999995,0.218,0.45799999999999996,4.0,0.01,6774.399632906913
13001.0,6.1071,3.53925,0.188,0.446,5.0,0.01,6873.011425423621
13001.0,6.00041,3.43256,0.24,0.49,6.0,0.01,6857.032594156265
13202.0,6.07379,3.5106900000000003,0.222,0.47,6.0,0.01,6958.245861411096
